Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,68,24,6484,4,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,68,25,6485,54,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,68,26,6486,21,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,68,27,6487,77,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,68,28,6488,3,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,68,29,6489,85,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,68,30,6490,22,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,68,31,6491,60,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,68,32,6492,56,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,68,33,6493,36,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,68,34,6494,64,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,68,35,6495,83,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,68,36,6496,38,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,68,37,6497,88,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,68,38,6498,84,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,68,39,6499,1,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,68,40,6500,13,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,68,41,6501,11,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,68,42,6502,61,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,68,43,6503,49,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,68,44,6504,81,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,68,45,6505,8,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,68,46,6506,24,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,68,47,6507,35,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,68,48,6508,45,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,68,49,6509,94,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,68,50,6510,20,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,68,51,6511,43,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,68,52,6512,46,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,68,53,6513,42,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,68,54,6514,67,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,68,55,6515,57,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,68,56,6516,5,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,68,57,6517,34,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,68,58,6518,92,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,68,59,6519,44,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,68,60,6520,58,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,68,61,6521,37,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,68,62,6522,31,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,68,63,6523,2,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,68,64,6524,66,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,68,65,6525,53,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,68,66,6526,10,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,68,67,6527,70,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,68,68,6528,23,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,68,69,6529,93,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,68,70,6530,47,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,68,71,6531,32,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,68,72,6532,71,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,68,73,6533,33,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,68,74,6534,41,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,68,75,6535,75,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,68,76,6536,59,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,68,77,6537,89,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,68,78,6538,16,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,68,79,6539,73,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,68,80,6540,15,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,68,81,6541,78,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,68,82,6542,55,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,68,83,6543,19,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,68,84,6544,25,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,68,85,6545,82,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,68,86,6546,79,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,68,87,6547,17,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,68,88,6548,0,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,68,89,6549,26,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,68,90,6550,91,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,68,91,6551,40,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,68,92,6552,86,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,68,93,6553,90,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,68,94,6554,7,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,69,0,6555,52,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,69,1,6556,31,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,69,2,6557,40,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,69,3,6558,48,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,69,4,6559,57,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,69,5,6560,20,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,69,6,6561,35,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,69,7,6562,76,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,69,8,6563,18,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,69,9,6564,85,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,69,10,6565,3,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,69,11,6566,49,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,69,12,6567,80,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,69,13,6568,42,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,69,14,6569,68,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,69,15,6570,14,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,69,16,6571,33,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,69,17,6572,50,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,69,18,6573,0,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,69,19,6574,81,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,69,20,6575,17,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,69,21,6576,39,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,69,22,6577,34,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,69,23,6578,84,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,69,24,6579,56,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,69,25,6580,58,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,69,26,6581,24,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,69,27,6582,36,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,69,28,6583,1,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,69,29,6584,94,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,69,30,6585,26,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,69,31,6586,73,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,69,32,6587,88,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,69,33,6588,43,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,69,34,6589,30,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,69,35,6590,51,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,69,36,6591,91,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,69,37,6592,54,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,69,38,6593,66,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,69,39,6594,46,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,69,40,6595,25,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,69,41,6596,89,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,69,42,6597,6,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,69,43,6598,87,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,69,44,6599,4,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,69,45,6600,77,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,69,46,6601,27,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,69,47,6602,72,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,69,48,6603,53,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,69,49,6604,92,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,69,50,6605,9,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,69,51,6606,2,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,69,52,6607,64,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,69,53,6608,10,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,69,54,6609,60,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,69,55,6610,69,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,69,56,6611,22,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
