Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,image_2.started,slider.started,text_2.started,slider_2.started,text_3.started,mouse_7.started,image_3.started,slider.response,slider.rt,slider_2.response,slider_2.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,EndText.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,89,55,8510,2,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,89,56,8511,73,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,89,57,8512,10,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,89,58,8513,27,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,89,59,8514,21,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,89,60,8515,56,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,89,61,8516,50,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,89,62,8517,84,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,89,63,8518,17,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,89,64,8519,0,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,89,65,8520,31,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,89,66,8521,76,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,89,67,8522,32,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,89,68,8523,33,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,89,69,8524,4,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,89,70,8525,53,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,89,71,8526,40,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,89,72,8527,8,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,89,73,8528,63,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,89,74,8529,70,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,89,75,8530,13,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,89,76,8531,45,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,89,77,8532,47,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,89,78,8533,18,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,89,79,8534,12,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,89,80,8535,29,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,89,81,8536,6,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,89,82,8537,88,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,89,83,8538,46,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,89,84,8539,74,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,89,85,8540,11,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,89,86,8541,89,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,89,87,8542,41,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,89,88,8543,93,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,89,89,8544,7,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,89,90,8545,85,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,89,91,8546,77,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,89,92,8547,60,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,89,93,8548,80,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,89,94,8549,59,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,90,0,8550,69,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,90,1,8551,68,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,90,2,8552,72,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,90,3,8553,60,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,90,4,8554,37,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,90,5,8555,3,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,90,6,8556,58,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,90,7,8557,11,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,90,8,8558,94,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,90,9,8559,83,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,90,10,8560,19,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,90,11,8561,36,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,90,12,8562,53,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,90,13,8563,54,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,90,14,8564,28,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,90,15,8565,50,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,90,16,8566,48,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,90,17,8567,21,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,90,18,8568,73,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,90,19,8569,87,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,90,20,8570,33,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,90,21,8571,91,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,90,22,8572,45,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,90,23,8573,51,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,90,24,8574,70,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,90,25,8575,34,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,90,26,8576,4,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,90,27,8577,16,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,90,28,8578,62,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,90,29,8579,9,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,90,30,8580,27,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,90,31,8581,15,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,90,32,8582,63,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,90,33,8583,44,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,90,34,8584,13,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,90,35,8585,74,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,90,36,8586,5,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,90,37,8587,38,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,90,38,8588,0,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,90,39,8589,86,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,90,40,8590,17,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,90,41,8591,47,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,90,42,8592,67,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,90,43,8593,52,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,90,44,8594,31,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,90,45,8595,85,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,90,46,8596,18,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,90,47,8597,12,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,90,48,8598,35,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,90,49,8599,55,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,90,50,8600,42,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,90,51,8601,89,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,90,52,8602,23,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,90,53,8603,8,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,90,54,8604,7,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,90,55,8605,65,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,90,56,8606,80,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,90,57,8607,66,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,90,58,8608,29,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,90,59,8609,41,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,90,60,8610,49,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,90,61,8611,2,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,90,62,8612,43,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,90,63,8613,88,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,90,64,8614,6,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,90,65,8615,79,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,90,66,8616,57,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,90,67,8617,40,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,90,68,8618,75,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,90,69,8619,39,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,90,70,8620,56,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,90,71,8621,25,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,90,72,8622,61,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,90,73,8623,1,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,90,74,8624,93,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,90,75,8625,90,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
