Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,mouse_7.started,Confirm.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,81,39,7734,76,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,81,40,7735,80,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,81,41,7736,16,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,81,42,7737,71,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,81,43,7738,82,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,81,44,7739,28,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,81,45,7740,92,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,81,46,7741,30,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,81,47,7742,91,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,81,48,7743,63,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,81,49,7744,24,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,81,50,7745,66,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,81,51,7746,15,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,81,52,7747,90,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,81,53,7748,59,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,81,54,7749,94,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,81,55,7750,20,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,81,56,7751,14,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,81,57,7752,89,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,81,58,7753,44,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,81,59,7754,10,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,81,60,7755,39,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,81,61,7756,13,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,81,62,7757,17,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,81,63,7758,73,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,81,64,7759,56,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,81,65,7760,67,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,81,66,7761,6,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,81,67,7762,83,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,81,68,7763,69,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,81,69,7764,1,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,81,70,7765,21,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,81,71,7766,42,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,81,72,7767,53,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,81,73,7768,86,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,81,74,7769,5,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,81,75,7770,68,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,81,76,7771,33,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,81,77,7772,64,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,81,78,7773,88,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,81,79,7774,75,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,81,80,7775,18,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,81,81,7776,41,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,81,82,7777,48,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,81,83,7778,26,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,81,84,7779,51,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,81,85,7780,93,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,81,86,7781,87,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,81,87,7782,43,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,81,88,7783,49,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,81,89,7784,81,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,81,90,7785,34,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,81,91,7786,58,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,81,92,7787,70,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,81,93,7788,84,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,81,94,7789,8,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,82,0,7790,23,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,82,1,7791,16,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,82,2,7792,70,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,82,3,7793,41,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,82,4,7794,73,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,82,5,7795,57,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,82,6,7796,3,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,82,7,7797,6,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,82,8,7798,72,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,82,9,7799,21,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,82,10,7800,9,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,82,11,7801,88,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,82,12,7802,42,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,82,13,7803,26,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,82,14,7804,80,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,82,15,7805,69,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,82,16,7806,47,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,82,17,7807,14,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,82,18,7808,94,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,82,19,7809,1,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,82,20,7810,62,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,82,21,7811,34,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,82,22,7812,60,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,82,23,7813,48,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,82,24,7814,51,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,82,25,7815,91,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,82,26,7816,61,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,82,27,7817,59,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,82,28,7818,27,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,82,29,7819,64,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,82,30,7820,79,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,82,31,7821,17,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,82,32,7822,32,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,82,33,7823,63,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,82,34,7824,67,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,82,35,7825,65,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,82,36,7826,4,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,82,37,7827,56,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,82,38,7828,89,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,82,39,7829,87,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,82,40,7830,24,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,82,41,7831,83,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,82,42,7832,28,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,82,43,7833,66,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,82,44,7834,10,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,82,45,7835,20,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,82,46,7836,13,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,82,47,7837,43,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,82,48,7838,53,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,82,49,7839,22,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,82,50,7840,30,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,82,51,7841,2,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,82,52,7842,84,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,82,53,7843,25,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,82,54,7844,15,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,82,55,7845,12,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,82,56,7846,29,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,82,57,7847,86,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,82,58,7848,46,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,82,59,7849,18,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,82,60,7850,31,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,82,61,7851,58,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,82,62,7852,92,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,82,63,7853,77,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,82,64,7854,40,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,82,65,7855,75,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,82,66,7856,74,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,82,67,7857,52,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,82,68,7858,90,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,82,69,7859,19,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,82,70,7860,45,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,82,71,7861,39,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
