Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,slider_trustworthy.response,slider_trustworthy.rt,slider_aggressive.response,slider_aggressive.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,EndText.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,86,67,8237,23,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,86,68,8238,85,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,86,69,8239,73,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,86,70,8240,54,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,86,71,8241,48,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,86,72,8242,33,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,86,73,8243,13,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,86,74,8244,70,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,86,75,8245,31,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,86,76,8246,94,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,86,77,8247,38,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,86,78,8248,56,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,86,79,8249,43,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,86,80,8250,28,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,86,81,8251,82,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,86,82,8252,11,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,86,83,8253,20,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,86,84,8254,58,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,86,85,8255,59,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,86,86,8256,90,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,86,87,8257,5,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,86,88,8258,51,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,86,89,8259,49,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,86,90,8260,29,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,86,91,8261,36,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,86,92,8262,79,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,86,93,8263,55,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,86,94,8264,2,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,87,0,8265,12,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,87,1,8266,19,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,87,2,8267,66,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,87,3,8268,65,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,87,4,8269,9,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,87,5,8270,20,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,87,6,8271,46,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,87,7,8272,92,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,87,8,8273,14,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,87,9,8274,21,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,87,10,8275,22,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,87,11,8276,44,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,87,12,8277,56,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,87,13,8278,51,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,87,14,8279,17,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,87,15,8280,71,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,87,16,8281,7,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,87,17,8282,76,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,87,18,8283,2,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,87,19,8284,80,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,87,20,8285,94,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,87,21,8286,81,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,87,22,8287,15,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,87,23,8288,52,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,87,24,8289,48,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,87,25,8290,68,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,87,26,8291,32,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,87,27,8292,50,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,87,28,8293,5,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,87,29,8294,82,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,87,30,8295,91,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,87,31,8296,35,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,87,32,8297,43,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,87,33,8298,10,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,87,34,8299,0,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,87,35,8300,88,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,87,36,8301,69,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,87,37,8302,11,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,87,38,8303,74,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,87,39,8304,86,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,87,40,8305,61,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,87,41,8306,72,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,87,42,8307,63,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,87,43,8308,38,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,87,44,8309,75,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,87,45,8310,77,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,87,46,8311,49,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,87,47,8312,1,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,87,48,8313,40,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,87,49,8314,41,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,87,50,8315,39,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,87,51,8316,8,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,87,52,8317,42,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,87,53,8318,28,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,87,54,8319,90,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,87,55,8320,27,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,87,56,8321,47,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,87,57,8322,16,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,87,58,8323,58,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,87,59,8324,84,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,87,60,8325,78,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,87,61,8326,64,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,87,62,8327,73,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,87,63,8328,57,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,87,64,8329,87,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,87,65,8330,3,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,87,66,8331,89,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,87,67,8332,70,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,87,68,8333,30,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,87,69,8334,37,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,87,70,8335,25,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,87,71,8336,18,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,87,72,8337,24,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,87,73,8338,36,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,87,74,8339,4,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,87,75,8340,33,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,87,76,8341,83,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,87,77,8342,85,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,87,78,8343,93,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,87,79,8344,59,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,87,80,8345,45,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,87,81,8346,53,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,87,82,8347,6,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,87,83,8348,54,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,87,84,8349,67,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,87,85,8350,23,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
